"","Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor","Date"
"4635",2020,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total. Euros/m2 construït","3367.1",2020-10-01
"4636",2020,4,7,"Horta-Guinardó",37,"el Carmel","Total. Euros/m2 construït","2608.7",2020-10-01
"4637",2020,4,7,"Horta-Guinardó",38,"la Teixonera","Total. Euros/m2 construït","3132.0",2020-10-01
"4638",2020,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total. Euros/m2 construït","4342.3",2020-10-01
"4639",2020,4,7,"Horta-Guinardó",40,"Montbau","Total. Euros/m2 construït","2931.9",2020-10-01
"4640",2020,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total. Euros/m2 construït","4251.7",2020-10-01
"4641",2020,4,7,"Horta-Guinardó",42,"la Clota","Total. Euros/m2 construït","N/A",2020-10-01
"4642",2020,4,7,"Horta-Guinardó",43,"Horta","Total. Euros/m2 construït","3703.9",2020-10-01
"4643",2020,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total. Euros/m2 construït","2937.2",2020-10-01
"4644",2020,4,8,"Nou Barris",45,"Porta","Total. Euros/m2 construït","2917.1",2020-10-01
"4645",2020,4,8,"Nou Barris",46,"el Turó de la Peira","Total. Euros/m2 construït","2102.7",2020-10-01
"4646",2020,4,8,"Nou Barris",47,"Can Peguera","Total. Euros/m2 construït","N/A",2020-10-01
"4647",2020,4,8,"Nou Barris",48,"la Guineueta","Total. Euros/m2 construït","2679.8",2020-10-01
"4648",2020,4,8,"Nou Barris",49,"Canyelles","Total. Euros/m2 construït","2288.5",2020-10-01
"4649",2020,4,8,"Nou Barris",50,"les Roquetes","Total. Euros/m2 construït","3182.1",2020-10-01
"4650",2020,4,8,"Nou Barris",51,"Verdun","Total. Euros/m2 construït","1862.9",2020-10-01
"4651",2020,4,8,"Nou Barris",52,"la Prosperitat","Total. Euros/m2 construït","2371.1",2020-10-01
"4652",2020,4,8,"Nou Barris",53,"la Trinitat Nova","Total. Euros/m2 construït","1408.2",2020-10-01
"4653",2020,4,8,"Nou Barris",54,"Torre Baró","Total. Euros/m2 construït","N/A",2020-10-01
"4654",2020,4,8,"Nou Barris",55,"Ciutat Meridiana","Total. Euros/m2 construït","1650.8",2020-10-01
"4655",2020,4,8,"Nou Barris",56,"Vallbona","Total. Euros/m2 construït","N/A",2020-10-01
"4656",2020,4,9,"Sant Andreu",57,"la Trinitat Vella","Total. Euros/m2 construït","1645.6",2020-10-01
"4657",2020,4,9,"Sant Andreu",58,"Baró de Viver","Total. Euros/m2 construït","N/A",2020-10-01
"4658",2020,4,9,"Sant Andreu",59,"el Bon Pastor","Total. Euros/m2 construït","2472.3",2020-10-01
"4659",2020,4,9,"Sant Andreu",60,"Sant Andreu","Total. Euros/m2 construït","4358.2",2020-10-01
"4660",2020,4,9,"Sant Andreu",61,"la Sagrera","Total. Euros/m2 construït","3902.6",2020-10-01
"4661",2020,4,9,"Sant Andreu",62,"el Congrés i els Indians","Total. Euros/m2 construït","8701.2",2020-10-01
"4662",2020,4,9,"Sant Andreu",63,"Navas","Total. Euros/m2 construït","4202.8",2020-10-01
"4663",2020,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Total. Euros/m2 construït","3504.7",2020-10-01
"4664",2020,4,10,"Sant Martí",65,"el Clot","Total. Euros/m2 construït","3591.5",2020-10-01
"4665",2020,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Total. Euros/m2 construït","4755.0",2020-10-01
"4666",2020,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Total. Euros/m2 construït","5183.3",2020-10-01
"4667",2020,4,10,"Sant Martí",68,"el Poblenou","Total. Euros/m2 construït","4865.2",2020-10-01
"4668",2020,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Total. Euros/m2 construït","5847.3",2020-10-01
"4669",2020,4,10,"Sant Martí",70,"el Besòs i el Maresme","Total. Euros/m2 construït","2496.5",2020-10-01
"4670",2020,4,10,"Sant Martí",71,"Provençals del Poblenou","Total. Euros/m2 construït","3309.6",2020-10-01
"4671",2020,4,10,"Sant Martí",72,"Sant Martí de Provençals","Total. Euros/m2 construït","2664.0",2020-10-01
"4672",2020,4,10,"Sant Martí",73,"la Verneda i la Pau","Total. Euros/m2 construït","2108.1",2020-10-01
"4673",2020,4,1,"Ciutat Vella",1,"el Raval","Nou. Euros/m2 construït","N/A",2020-10-01
"4674",2020,4,1,"Ciutat Vella",2,"el Barri Gòtic","Nou. Euros/m2 construït","N/A",2020-10-01
"4675",2020,4,1,"Ciutat Vella",3,"la Barceloneta","Nou. Euros/m2 construït","4214.3",2020-10-01
"4676",2020,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Nou. Euros/m2 construït","4390.9",2020-10-01
"4677",2020,4,2,"Eixample",5,"el Fort Pienc","Nou. Euros/m2 construït","3486.7",2020-10-01
"4678",2020,4,2,"Eixample",6,"la Sagrada Família","Nou. Euros/m2 construït","N/A",2020-10-01
"4679",2020,4,2,"Eixample",7,"la Dreta de l'Eixample","Nou. Euros/m2 construït","N/A",2020-10-01
"4680",2020,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Nou. Euros/m2 construït","8102.4",2020-10-01
"4681",2020,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Nou. Euros/m2 construït","3821.4",2020-10-01
"4682",2020,4,2,"Eixample",10,"Sant Antoni","Nou. Euros/m2 construït","N/A",2020-10-01
"4683",2020,4,3,"Sants-Montjuïc",11,"el Poble Sec","Nou. Euros/m2 construït","4488.8",2020-10-01
"4684",2020,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Nou. Euros/m2 construït","N/A",2020-10-01
"4685",2020,4,3,"Sants-Montjuïc",13,"la Marina de Port","Nou. Euros/m2 construït","N/A",2020-10-01
"4686",2020,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Nou. Euros/m2 construït","N/A",2020-10-01
"4687",2020,4,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Euros/m2 construït","3014.2",2020-10-01
"4688",2020,4,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Euros/m2 construït","N/A",2020-10-01
"4689",2020,4,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Euros/m2 construït","4132.8",2020-10-01
"4690",2020,4,3,"Sants-Montjuïc",18,"Sants","Nou. Euros/m2 construït","4940.7",2020-10-01
"4691",2020,4,4,"Les Corts",19,"les Corts","Nou. Euros/m2 construït","5896.4",2020-10-01
"4692",2020,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Euros/m2 construït","N/A",2020-10-01
"4693",2020,4,4,"Les Corts",21,"Pedralbes","Nou. Euros/m2 construït","N/A",2020-10-01
"4694",2020,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Euros/m2 construït","N/A",2020-10-01
"4695",2020,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Euros/m2 construït","N/A",2020-10-01
"4696",2020,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Euros/m2 construït","N/A",2020-10-01
"4697",2020,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Euros/m2 construït","6423.7",2020-10-01
"4698",2020,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Euros/m2 construït","6325.6",2020-10-01
"4699",2020,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Euros/m2 construït","N/A",2020-10-01
"4700",2020,4,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Euros/m2 construït","4147.6",2020-10-01
"4701",2020,4,6,"Gràcia",29,"el Coll","Nou. Euros/m2 construït","3854.7",2020-10-01
"4702",2020,4,6,"Gràcia",30,"la Salut","Nou. Euros/m2 construït","N/A",2020-10-01
"4703",2020,4,6,"Gràcia",31,"la Vila de Gràcia","Nou. Euros/m2 construït","5886.5",2020-10-01
"4704",2020,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Euros/m2 construït","N/A",2020-10-01
"4705",2020,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Euros/m2 construït","N/A",2020-10-01
"4706",2020,4,7,"Horta-Guinardó",34,"Can Baró","Nou. Euros/m2 construït","N/A",2020-10-01
"4707",2020,4,7,"Horta-Guinardó",35,"el Guinardó","Nou. Euros/m2 construït","N/A",2020-10-01
"4708",2020,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Euros/m2 construït","N/A",2020-10-01
"4709",2020,4,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït","2723.7",2020-10-01
"4710",2020,4,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït","N/A",2020-10-01
"4711",2020,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït","N/A",2020-10-01
"4712",2020,4,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït","N/A",2020-10-01
"4713",2020,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït","N/A",2020-10-01
"4714",2020,4,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït","N/A",2020-10-01
"4715",2020,4,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït","4485.6",2020-10-01
"4716",2020,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït","N/A",2020-10-01
"4717",2020,4,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït","N/A",2020-10-01
"4718",2020,4,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït","N/A",2020-10-01
"4719",2020,4,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït","N/A",2020-10-01
"4720",2020,4,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït","N/A",2020-10-01
"4721",2020,4,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït","N/A",2020-10-01
"4722",2020,4,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït","N/A",2020-10-01
"4723",2020,4,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït","N/A",2020-10-01
"4724",2020,4,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït","N/A",2020-10-01
"4725",2020,4,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït","N/A",2020-10-01
"4726",2020,4,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït","N/A",2020-10-01
"4727",2020,4,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït","N/A",2020-10-01
"4728",2020,4,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït","N/A",2020-10-01
"4729",2020,4,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït","N/A",2020-10-01
"4730",2020,4,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït","N/A",2020-10-01
"4731",2020,4,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït","N/A",2020-10-01
"4732",2020,4,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït","4699.3",2020-10-01
"4733",2020,4,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït","N/A",2020-10-01
"4734",2020,4,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït","13910.0",2020-10-01
"4735",2020,4,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït","N/A",2020-10-01
"4736",2020,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït","N/A",2020-10-01
"4737",2020,4,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït","N/A",2020-10-01
"4738",2020,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït","5998.9",2020-10-01
"4739",2020,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït","N/A",2020-10-01
"4740",2020,4,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït","5167.6",2020-10-01
"4741",2020,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït","N/A",2020-10-01
"4742",2020,4,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït","2141.7",2020-10-01
"4743",2020,4,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït","2937.3",2020-10-01
"4744",2020,4,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït","N/A",2020-10-01
"4745",2020,4,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït","N/A",2020-10-01
"4746",2020,4,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït","3276.4",2020-10-01
"4747",2020,4,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït","4436.5",2020-10-01
"4748",2020,4,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït","4585.6",2020-10-01
"4749",2020,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït","4283.4",2020-10-01
"4750",2020,4,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït","3735.6",2020-10-01
"4751",2020,4,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït","3705.6",2020-10-01
"4752",2020,4,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït","5480.9",2020-10-01
"4753",2020,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït","4932.6",2020-10-01
"4754",2020,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït","4425.7",2020-10-01
"4755",2020,4,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït","4450.2",2020-10-01
"4756",2020,4,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït","4141.0",2020-10-01
"4757",2020,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït","2057.2",2020-10-01
"4758",2020,4,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït","3014.3",2020-10-01
"4759",2020,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït","3339.4",2020-10-01
"4760",2020,4,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït","3259.4",2020-10-01
"4761",2020,4,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït","4774.4",2020-10-01
"4762",2020,4,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït","3189.2",2020-10-01
"4763",2020,4,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït","4009.5",2020-10-01
"4764",2020,4,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït","4866.6",2020-10-01
"4765",2020,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït","3773.3",2020-10-01
"4766",2020,4,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït","6513.9",2020-10-01
"4767",2020,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït","9000.0",2020-10-01
"4768",2020,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït","6174.2",2020-10-01
"4769",2020,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït","5472.3",2020-10-01
"4770",2020,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït","5931.0",2020-10-01
"4771",2020,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït","5973.8",2020-10-01
"4772",2020,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït","4165.7",2020-10-01
"4773",2020,4,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït","3677.1",2020-10-01
"4774",2020,4,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït","3073.4",2020-10-01
"4775",2020,4,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït","4423.0",2020-10-01
"4776",2020,4,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït","4495.4",2020-10-01
"4777",2020,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït","4269.4",2020-10-01
"4778",2020,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït","3385.8",2020-10-01
"4779",2020,4,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït","2319.5",2020-10-01
"4780",2020,4,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït","3364.3",2020-10-01
"4781",2020,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït","3367.1",2020-10-01
"4782",2020,4,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït","2512.8",2020-10-01
"4783",2020,4,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït","3132.0",2020-10-01
"4784",2020,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït","4342.3",2020-10-01
"4785",2020,4,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït","2931.9",2020-10-01
"4786",2020,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït","4251.7",2020-10-01
"4787",2020,4,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït","N/A",2020-10-01
"4788",2020,4,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït","3215.2",2020-10-01
"4789",2020,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït","2816.4",2020-10-01
"4790",2020,4,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït","2917.1",2020-10-01
"4791",2020,4,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït","2102.7",2020-10-01
"4792",2020,4,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït","N/A",2020-10-01
"4793",2020,4,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït","2679.8",2020-10-01
"4794",2020,4,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït","2288.5",2020-10-01
"4795",2020,4,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït","3182.1",2020-10-01
"4796",2020,4,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït","1862.9",2020-10-01
"4797",2020,4,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït","2333.5",2020-10-01
"4798",2020,4,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït","1408.2",2020-10-01
"4799",2020,4,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït","N/A",2020-10-01
"4800",2020,4,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït","1650.8",2020-10-01
"4801",2020,4,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït","N/A",2020-10-01
"4802",2020,4,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït","1645.6",2020-10-01
"4803",2020,4,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït","N/A",2020-10-01
"4804",2020,4,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït","2472.3",2020-10-01
"4805",2020,4,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït","3079.3",2020-10-01
"4806",2020,4,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït","3902.6",2020-10-01
"4807",2020,4,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït","3492.4",2020-10-01
"4808",2020,4,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït","4202.8",2020-10-01
"4809",2020,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït","3504.7",2020-10-01
"4810",2020,4,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït","3591.5",2020-10-01
"4811",2020,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït","4478.6",2020-10-01
"4812",2020,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït","5340.3",2020-10-01
"4813",2020,4,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït","4781.2",2020-10-01
"4814",2020,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït","5847.3",2020-10-01
"4815",2020,4,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït","2551.9",2020-10-01
"4816",2020,4,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït","3542.4",2020-10-01
"4817",2020,4,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït","2664.0",2020-10-01
"4818",2020,4,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït","2108.1",2020-10-01
"4819",2019,1,1,"Ciutat Vella",1,"el Raval","Total. Milers d'euros","236.7",2019-01-01
"4820",2019,1,1,"Ciutat Vella",2,"el Barri Gòtic","Total. Milers d'euros","411.7",2019-01-01
"4821",2019,1,1,"Ciutat Vella",3,"la Barceloneta","Total. Milers d'euros","215.6",2019-01-01
"4822",2019,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Total. Milers d'euros","306.0",2019-01-01
"4823",2019,1,2,"Eixample",5,"el Fort Pienc","Total. Milers d'euros","582.2",2019-01-01
"4824",2019,1,2,"Eixample",6,"la Sagrada Família","Total. Milers d'euros","297.2",2019-01-01
"4825",2019,1,2,"Eixample",7,"la Dreta de l'Eixample","Total. Milers d'euros","475.3",2019-01-01
"4826",2019,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Total. Milers d'euros","396.3",2019-01-01
"4827",2019,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Total. Milers d'euros","342.2",2019-01-01
"4828",2019,1,2,"Eixample",10,"Sant Antoni","Total. Milers d'euros","356.7",2019-01-01
"4829",2019,1,3,"Sants-Montjuïc",11,"el Poble Sec","Total. Milers d'euros","324.7",2019-01-01
"4830",2019,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Total. Milers d'euros","N/A",2019-01-01
"4831",2019,1,3,"Sants-Montjuïc",13,"la Marina de Port","Total. Milers d'euros","191.2",2019-01-01
"4832",2019,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Total. Milers d'euros","247.7",2019-01-01
"4833",2019,1,3,"Sants-Montjuïc",15,"Hostafrancs","Total. Milers d'euros","210.6",2019-01-01
"4834",2019,1,3,"Sants-Montjuïc",16,"la Bordeta","Total. Milers d'euros","188.6",2019-01-01
"4835",2019,1,3,"Sants-Montjuïc",17,"Sants - Badal","Total. Milers d'euros","248.0",2019-01-01
"4836",2019,1,3,"Sants-Montjuïc",18,"Sants","Total. Milers d'euros","290.6",2019-01-01
"4837",2019,1,4,"Les Corts",19,"les Corts","Total. Milers d'euros","411.6",2019-01-01
"4838",2019,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Total. Milers d'euros","410.5",2019-01-01
"4839",2019,1,4,"Les Corts",21,"Pedralbes","Total. Milers d'euros","1011.8",2019-01-01
"4840",2019,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Total. Milers d'euros","380.6",2019-01-01
"4841",2019,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Total. Milers d'euros","734.1",2019-01-01
"4842",2019,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Total. Milers d'euros","853.2",2019-01-01
"4843",2019,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Total. Milers d'euros","747.4",2019-01-01
"4844",2019,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Total. Milers d'euros","637.0",2019-01-01
"4845",2019,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Total. Milers d'euros","448.6",2019-01-01
"4846",2019,1,6,"Gràcia",28,"Vallcarca i els Penitents","Total. Milers d'euros","273.1",2019-01-01
"4847",2019,1,6,"Gràcia",29,"el Coll","Total. Milers d'euros","194.4",2019-01-01
"4848",2019,1,6,"Gràcia",30,"la Salut","Total. Milers d'euros","379.6",2019-01-01
"4849",2019,1,6,"Gràcia",31,"la Vila de Gràcia","Total. Milers d'euros","468.5",2019-01-01
"4850",2019,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Total. Milers d'euros","340.5",2019-01-01
"4851",2019,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Total. Milers d'euros","280.3",2019-01-01
"4852",2019,1,7,"Horta-Guinardó",34,"Can Baró","Total. Milers d'euros","252.2",2019-01-01
"4853",2019,1,7,"Horta-Guinardó",35,"el Guinardó","Total. Milers d'euros","262.8",2019-01-01
"4854",2019,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total. Milers d'euros","202.6",2019-01-01
"4855",2019,1,7,"Horta-Guinardó",37,"el Carmel","Total. Milers d'euros","255.6",2019-01-01
"4856",2019,1,7,"Horta-Guinardó",38,"la Teixonera","Total. Milers d'euros","147.1",2019-01-01
"4857",2019,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total. Milers d'euros","170.9",2019-01-01
"4858",2019,1,7,"Horta-Guinardó",40,"Montbau","Total. Milers d'euros","159.9",2019-01-01
"4859",2019,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total. Milers d'euros","222.3",2019-01-01
"4860",2019,1,7,"Horta-Guinardó",42,"la Clota","Total. Milers d'euros","170.0",2019-01-01
"4861",2019,1,7,"Horta-Guinardó",43,"Horta","Total. Milers d'euros","266.9",2019-01-01
"4862",2019,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total. Milers d'euros","229.1",2019-01-01
"4863",2019,1,8,"Nou Barris",45,"Porta","Total. Milers d'euros","179.7",2019-01-01
"4864",2019,1,8,"Nou Barris",46,"el Turó de la Peira","Total. Milers d'euros","145.2",2019-01-01
"4865",2019,1,8,"Nou Barris",47,"Can Peguera","Total. Milers d'euros","N/A",2019-01-01
"4866",2019,1,8,"Nou Barris",48,"la Guineueta","Total. Milers d'euros","194.9",2019-01-01
"4867",2019,1,8,"Nou Barris",49,"Canyelles","Total. Milers d'euros","150.0",2019-01-01
"4868",2019,1,8,"Nou Barris",50,"les Roquetes","Total. Milers d'euros","156.7",2019-01-01
"4869",2019,1,8,"Nou Barris",51,"Verdun","Total. Milers d'euros","148.2",2019-01-01
"4870",2019,1,8,"Nou Barris",52,"la Prosperitat","Total. Milers d'euros","150.6",2019-01-01
"4871",2019,1,8,"Nou Barris",53,"la Trinitat Nova","Total. Milers d'euros","80.0",2019-01-01
"4872",2019,1,8,"Nou Barris",54,"Torre Baró","Total. Milers d'euros","N/A",2019-01-01
"4873",2019,1,8,"Nou Barris",55,"Ciutat Meridiana","Total. Milers d'euros","95.2",2019-01-01
"4874",2019,1,8,"Nou Barris",56,"Vallbona","Total. Milers d'euros","N/A",2019-01-01
"4875",2019,1,9,"Sant Andreu",57,"la Trinitat Vella","Total. Milers d'euros","154.7",2019-01-01
